"timestamp_utc","app","process_cpu_usage","system_cpu_usage","jvm_threads_live_threads","jvm_gc_overhead_percent","ws_active_connections","market_ws_queue_delay_seconds_max","ws_push_duration_seconds_max","hikaricp_master_active","hikaricp_slave_active","jvm_heap_used_bytes","jvm_gc_pause_count_total","jvm_gc_pause_sum_seconds"
"2026-04-25T17:37:27.5964377Z","app-1","0.160367398224831","0.576225046945493","782","0.01421","0","0.625","0.004583735","0","4","1179156824","191","6.478"
"2026-04-25T17:37:27.9943790Z","app-2","0","0.746547619047619","474","0.00657408183545485","0","0.357","0.019584923","0","1","277178600","32","0.434"
"2026-04-25T17:37:33.2731818Z","app-1","0.116060854513984","0.466799596414294","782","0.01421","0","0.625","0.004583735","0","1","2122875224","191","6.478"
"2026-04-25T17:37:33.4855755Z","app-2","0.132002636286602","0.458689997878542","476","0.00641557142188617","0","0.357","0.019584923","0","1","163477560","35","0.458"
"2026-04-25T17:37:38.7234848Z","app-1","0.122550902804456","0.440000055504383","779","0.01421","0","0.625","0.004583735","0","0","3007873368","191","6.478"
"2026-04-25T17:37:38.8997966Z","app-2","0.13240283028012","0.4317827614011","472","0.00609709403198181","0","0.357","0.019584923","0","0","390826496","37","0.467"
"2026-04-25T17:37:44.0855652Z","app-1","0.117842811001272","0.392387558099875","779","0.0142533333333333","0","0.625","0.004583735","0","0","743592560","192","6.491"
"2026-04-25T17:37:44.2584401Z","app-2","0.114865530489607","0.389841922639768","473","0.00592277227751183","0","0.357","0.019584923","0","1","244547800","40","0.484"
"2026-04-25T17:37:49.4620641Z","app-1","0.117798967024235","0.455797658917482","779","0.0140933333333333","0","0.625","0.004583735","0","0","1620202096","192","6.491"
"2026-04-25T17:37:49.6322210Z","app-2","0.116016630370224","0.457436927932278","474","0.00571235120547544","0","0.357","0.019584923","0","0","424109440","42","0.496"
"2026-04-25T17:37:54.8282742Z","app-1","0.10692991887401","0.361546742330497","779","0.0140933333333333","0","0.625","0.004583735","0","1","2496811632","192","6.491"
"2026-04-25T17:37:54.9947079Z","app-2","0.109117647058824","0.360080151765352","474","0.00556520073433826","0","0.357","0.019584923","0","0","286546920","45","0.512"
"2026-04-25T17:38:00.1199877Z","app-1","0.0528930450029223","0.207828073411116","779","0.0140933333333333","0","0.625","0.004583735","0","0","2912047728","192","6.491"
"2026-04-25T17:38:00.2217823Z","app-2","0.0475862068965517","0.197715657832279","474","0.00532581829257547","0","0.357","0.019584923","0","0","337042208","46","0.517"
"2026-04-25T17:38:05.3655442Z","app-1","0.00198511166253102","0.0469267845907594","779","0.0140933333333333","0","0.625","0.004583735","0","0","2928824944","192","6.491"
"2026-04-25T17:38:05.4621025Z","app-2","0.00148514851485149","0.0469047337773206","476","0.00506356123362838","0","0.357","0.019584923","0","0","345430816","46","0.517"
"2026-04-25T17:38:10.6105131Z","app-1","0.00177200236266982","0.0172149077818362","779","0.0140933333333333","0","0.625","0.004583735","0","0","2958185072","192","6.491"
"2026-04-25T17:38:10.7416651Z","app-2","0.000982028871648826","0.0168837588629604","473","0.00482548888491724","0","0.357","0.019584923","0","0","349625120","46","0.517"
